,Unnamed: 0,id,video id,author,author id,text,label,annotator notes
5695,5695,UgzYm7CyAfTkiBX2UvB4AaABAg.9x2ja0onkae9yCP3uM4K4U,deh-wuBvIUY,@void779,,InspiredBeastIronGrip Jesus literally said love your neighbors as your self also Islam cuts out a lot of stuff. Like Jesus being God and Jesus being crucified. So don lie to me.,,
5696,5696,Ugz5sF2XipZ8JzvuVMJ4AaABAg.9wqTZjNsBvT9y94er5jC1C,deh-wuBvIUY,@ernestkhalimov1007,,"roirunner1357 except there has always been palestinian people long before the jews ever thought of leaving their ethnic origin in Mesopotamia.
And yes Palestinians have the right to take it all back as stipulated in UN Resolution 2625 right to resist, since it was stolen from them at gun point by the Jews and an even bigger gun from the US  UK looming behind them in case they lose.",,
5697,5697,UgzYm7CyAfTkiBX2UvB4AaABAg.9x2ja0onkae9yPYxVQ-O6o,deh-wuBvIUY,@herbertstolz2591,,The Heaven and Hell are stolen from the People of  the Book...to make a new religion...behind it all is Satan...False Prophets as warned by Jesus 500 yrs before,,
5698,5698,UgzmlgraZNkM9tEzA8x4AaABAg.9waBJO9XkFR9y1tgBoKjvA,deh-wuBvIUY,@my2cents795,,A first step would be stop funding war criminals.,,
5699,5699,Ugz5sF2XipZ8JzvuVMJ4AaABAg.9wqTZjNsBvT9xyOSOUTvB0,deh-wuBvIUY,@itex5181,,joez7407they literally lived in it for more than 2k years and ottoman impire also supports palestine it an Islamic impire so idk what ur point here,,
5700,5700,Ugzd4wmfVWpXxxLF20p4AaABAg,deh-wuBvIUY,@IMKhan-ze4zm,UC1pYYxhPZ2DPAu1Ru9JP3zw,Hamas is a coward terrorist organisation it only can kill and kidnap childrens and womens.,,
5701,5701,Ugx_VlhNPFjk7ZyR0UF4AaABAg.9wzQNjzdINs9xlGk1syC87,deh-wuBvIUY,@Milaa23333,,"Sky not showing proper one this footage not clear , in this clip include more footage any one want watch on Al Arabia .",,
5702,5702,UgyBj30GTKaDn6MtMOB4AaABAg.9x-szg9qc5u9yF5A9KSKhQ,deh-wuBvIUY,@pauld2037,,At what?,,
5703,5703,Ugz5sF2XipZ8JzvuVMJ4AaABAg.9wqTZjNsBvT9y98tNMBHnM,deh-wuBvIUY,@Ben-wl7dx,,mickeymouse8692 Yes I know but it best for the Palestinians to save themselves and migrate to another country.,,
5704,5704,UgwmBVYNkcQasS43sul4AaABAg,A5V4IRYpET0,@lateef_Poet_Philosopher_Verily,UCht3pQUu5-9eWtKxZRpgrwA,"Wye-Aye! If Veritably Sire Khomeni!
Ye Gospel Truth",,
5705,5705,UgwSf0Xt5o0HDdn5rnF4AaABAg,A5V4IRYpET0,@rajagopalps7170,UCi4cBNeZF3pWjFrsM3sKRMg,"Only Iran  Turkey are barking against Israel, but no Muslim country has the guts to fight Israel directly.. At the most, they will fund Hamas, Hizbullah etc to fight guerilla war against Israel!",,
5706,5706,UgziT1ASgK0Iiz7XRKV4AaABAg.9wcMWyjICQt9whnaZ-u3VC,A5V4IRYpET0,@SoniKumari-qp5dk,, islam my foot ,,
5707,5707,UgziT1ASgK0Iiz7XRKV4AaABAg,A5V4IRYpET0,@ss-ri1xn,UC-XRCjAlBXLdyGpuo6vcOrQ,"Islam is the powerful religion in world because GOD stand with him.
GOD IS ENOUGH FOR ISLAM",,
5708,5708,UgwxR3X7CWewSEj3m114AaABAg,A5V4IRYpET0,@hussaindiluwar3452,UCCNvppX4k6N06QuCJqhOV6Q,"IHUDI BOLTA HEI PURE DUNIA MEI HUKUMAT KOREGA, PHILISTHIN KE BAD BHI ISRAEL KA NO.KOYE AUR DESH HOGA, FIR KOYEE AUR DESH AND SO ON .... AND INDIA ALSO MAY BE IN Q IN THEIR TARGET, ISRAEL KO OBHI KHATAM KORNA JORURI HEI..
 REPORTER JEE IHUDI KA MAQCHOD KIA HEI USPOR REPORT BONAIYE... YOU ARE EDUCATED....",,
5709,5709,Ugy8EOP5EMBKjkakq_x4AaABAg,A5V4IRYpET0,@Humanrightspm,UCsGQ5sgZta3P2zjP47cFZdw,A question for Islamic why u attacked first rapes of women killings of hundreds of children shameless butchers u commit crimes and world be quiet shuttup nonsense heehadees butchers,,
5710,5710,UgzBEYWC3iebCZ30Tn54AaABAg.9wat7ygskrK9wcMRGRGp3J,A5V4IRYpET0,@ss-ri1xn,,"Islam is the powerful religion in world because GOD stand with him.
GOD IS ENOUGH FOR ISLAM",,
5711,5711,Ugya_BzPo5VezRh9gnR4AaABAg,A5V4IRYpET0,@RS-sx1lo,UC2gDGw4ja4xUR39QcHVDx6g,"If they had any shame this fatwa should have been against Hamas terrorists and terrorism 
They feed on terror !!",,
5712,5712,UgwG5lNuUvIf0UghL6V4AaABAg,A5V4IRYpET0,@jagdishsinghrathore5381,UCGwx9yHbQQTuUGLzyVSHSPA,Kuch bhi nahi hoga we supportiserail,,
5713,5713,UgyC9sk6oiGzaWGaYuZ4AaABAg,A5V4IRYpET0,@Artsofhindi09,UClPwa8Zpri03SAD2DMCUFVA,UAE AND SAUDI I DONT CARE,,
5714,5714,UgziT1ASgK0Iiz7XRKV4AaABAg.9wcMWyjICQt9yz-U7elg53,A5V4IRYpET0,@Jahan-Ara786,,Yes only Allah enough for Islam Inshaa Allah,,
5715,5715,Ugwks2fQTTWTqXqdO1t4AaABAg,ww9_qxdfORs,@mdnawabrazi,UCDwjpmBXot2UlEqlFbbiFaA,Hamas nahin Insaniyat ke sath sabhi logo Ko jhooth hona chahie is yuddh per turant viram hona chahie isase Puri duniya ko  nuksan hai Jay Hind Jay Bharat,,
5716,5716,UgzHJ7uIfRPrJLZ6omB4AaABAg,ww9_qxdfORs,@rameshdurgani2346,UCK0ZIc5cQZfkB3-C1eT--IQ,Utar Korea main was bhi mentaly disable rahte hain,,
5717,5717,UgyOEfVhS_2b1wV4U6h4AaABAg,ww9_qxdfORs,@JahangirKhan-kk2cs,UCGsASvvCCEhgtdkqgi1iwhA,muslim desho sharm karo tum sab shame on all muslim country,,
5718,5718,Ugz6pXHIinXGYLQQ9Pt4AaABAg,ww9_qxdfORs,@user-og1mo5jk6b,UCxR-z9zMoYh4HVAUtAzum_A,God is helping Muslims ,,
5719,5719,UgwNla7HFWiPHK2PcXx4AaABAg,ww9_qxdfORs,@darshabeer6073,UClYPKRA1VWrJxG8Do_v1WPA,Ari pagul media walli kuti they are mujhaydeen not TERRIESTT,,
5720,5720,UgyPjElKANCemJfnkwt4AaABAg,ww9_qxdfORs,@conscienceboldold1,UCSU6cAtUnex5upHUZhUOLzw, INDIAN PROPAGANDA GODI MANU DALAL MEDIA ,,
5721,5721,UgyNLAf86y1pgMKCNsx4AaABAg,ww9_qxdfORs,@mrstrange1080,UCr7_yw0NaPNOTD25nOYGqOw,Kash 1 misile is chenal pe bhi gir  jaye ,,
5722,5722,UgxfvwTR0q5D9eUxKr54AaABAg,ww9_qxdfORs,@mohammedwasi2099,UCUjchY0GEyRA7dqo2xpxebA,Thanks Kim Jon sir,,
5723,5723,Ugyu1U3o3jMlQKraSy54AaABAg,ww9_qxdfORs,@rajiraj5711,UCljNbVy1bcpk-Vvvzm3ZHMg,America philistin ke samartha America Israel se nata Tod Tod Dena,,
5724,5724,UgxxclBNKV5K7-29gQh4AaABAg,ww9_qxdfORs,@salmanbaig120,UCFlCRhZ9rDfZQA5pGlXdUYQ,Thank you sir Kim sar is world king,,
5725,5725,UgwZ9JZjtdgJpHE3rw54AaABAg,ww9_qxdfORs,@mirkhan656,UCn4RDkN-BbzOPb9uAN2kv8Q,Thanks sir north Korea for stand for humanity  thanks u so much sir love u sir ,,
5726,5726,UgzOiJW8reMmvaMAlf54AaABAg.9wcEB3R9xau9wcG2PCzAdJ,ww9_qxdfORs,@ercel-whatt3465,,Russia - Ukraine war ko bhi log yhi bol rhe the ki 15 din me complete ho jayega but reality to dikh hi rha hai ki abhi tak chalte hai russia- Ukraine war,,
5727,5727,Ugz4eca69H7Sc10VERB4AaABAg,ww9_qxdfORs,@BashirAhmad-px8cf,UCrWt655FZqf0p7MRx96uuNw,Tum kis ke shath ho,,
5728,5728,Ugx3cvWZPy1HclwkbxJ4AaABAg,ww9_qxdfORs,@bhuwanlimbu6036,UCJRskqWtgjLbxfH8_1F5KGQ,War is business though,,
5729,5729,UgwbQ7X6Zg1iVdTxdU94AaABAg,ww9_qxdfORs,@Qureshi-123,UC3Rn4jgARirpyoG3izqg77w,Free Palestine,,
5730,5730,Ugxrfsz4RhmDIMYQpMh4AaABAg,ww9_qxdfORs,@universaldecorators8843,UCbLjqBC97KYQhb3mFsAQTyQ,It is his right to support palistene.,,
5731,5731,UgzdB-oopldCV3ea_aZ4AaABAg,ww9_qxdfORs,@mehdihasan2951,UCBWUhHTujHJSrx-TLUIhQhQ,ye chote chote Desh se itna dra hua kiu h israil.uske sath to supar Power America h,,
5732,5732,UgzszILHiwjcmXv6kcB4AaABAg,ww9_qxdfORs,@KamalKhan-kd2eu,UC0JkiuepYGva7japo0kpcbw,Godi  medea  se  behtar  north  koria  godi  medea  israele  medea  ban  chuki   hai,,
5733,5733,Ugw-DZVMbqWQ33_F1_94AaABAg,ww9_qxdfORs,@asmanazneen4958,UCjkzP5MmQyIDsW4kQMTd9TA,Are wah bahut acchay north koreya thanks well done ,,
5734,5734,UgzcCLg8fXAf8KV6iC54AaABAg,ww9_qxdfORs,@pronobeshsinha4488,UC1CtlywGiLlIkbDPZ6dzPZA,North Korea China Russia ana s b kuch nhi hoga bbu,,
5735,5735,Ugw5QWSvejpVUFuOdTp4AaABAg,oPVlgWtH3Jc,@SDnotiitian,UCBSL_yc6NgZNA7ak0zEAJ8Q,Fool anchoring,,
5736,5736,UgxYjpB6IxMA5OJo8O54AaABAg,oPVlgWtH3Jc,@Emrankhan-nx3so,UCOFCu6eH7RbkFg3EDsiwWfg,Glad to hear,,
5737,5737,UgxjP4zWrHijAlu71ux4AaABAg,oPVlgWtH3Jc,@stahmad1739,UCwd3Bl3LLx0-AJsKIclkVnA,"Islam is a peaceful religion and Muslim is more dash bhakt than others but not bujdil, Islam jinda hota hai karbala ka baed ",,
5738,5738,Ugwlz0sxuTiKaxzjRT54AaABAg,oPVlgWtH3Jc,@Saif-bd3dd,UC2qoTbjE_p--Ls5wDkBfPmw,Go America well done Hamas Hezbullah and Hotis,,
5739,5739,UgyLDOKvRSQGuZXfZfV4AaABAg,RDO5VsziiIA,@zacharymossman2590,UCUHy3xgvx6unYfQdLyGD7gg,"Hopefully Bisan and others like her can escape the cruel harsh Hamas terrorists that put people like her in these situations.

If Israel did nothing Hamas would have killed more innocent Jews. Israel gave Gazans a warning to leave but allot stayed. Now the ones who have stayed are dealing with the consequences of their actions",,
5740,5740,Ugyw8WdDtvuvsveht6l4AaABAg,RDO5VsziiIA,@zebafahiss,UCgprCVHMWdFxqS-IsUAH8yA,Bro  my school is donating food water,,
5741,5741,UgzYgtuuHgxt-dSH-M54AaABAg,RDO5VsziiIA,@missunderstood6056,UCsJmce6t6kv2SjjSLbxleTg,We love you,,
5742,5742,UgxNRCHmNQhY9a7iYmp4AaABAg,RDO5VsziiIA,@zAbou21,UCSWF2V0TTdPShRWw4LbxK3g,As a Palestinian I am happy to see that you lot in our homeland are still managing,,
5743,5743,UgzH0XpUcZkEnvRMG-x4AaABAg,RDO5VsziiIA,@shakeelsyed6698,UCTzBYhcBT3zbxkr4pIG4Nrg,Loving nd garet people ,,
5744,5744,UgyLDOKvRSQGuZXfZfV4AaABAg.9xSspFWGmLA9x_41Z5onUy,RDO5VsziiIA,@aminathsiththuna9216,,Israeli put them in that situation and have been for more than 75 years so without knowledge from the REAL history don't speak thank you,,
5745,5745,UgwAPunA3wpz4dzzryR4AaABAg,RDO5VsziiIA,@darakhshanjabeen5914,UCxs_o6_KCwe6-537Rvu6gcg,"Today I saw a dream in which israel was bombarding us, in India...it was really scary ...freepalestine",,
5746,5746,Ugz4Gzub4dwPCZCSQ7x4AaABAg,RDO5VsziiIA,@faridagirach9374,UCaN5L2tNXFAUOukIB18yDLA,May Allah ST guide and protect everyone in Palestine  Ameen,,
5747,5747,Ugx648B2tA3bK_y7AKZ4AaABAg,RDO5VsziiIA,@alicejohn7316,UCdXZFkKcSAy1nFOfbnBN8XQ,Very sweet child. God bless him. May he choose a path of peace and non violence.,,
5748,5748,UgxKva09qB81Yjh2dsx4AaABAg,RDO5VsziiIA,@aromamahmood6062,UCAvQbx8RAvd_Of-OlH_Unfw,"You just have to be HUMAN to feel their pain , just a kind and sympathetic HUMAN",,
5749,5749,UgxLVzVHaW-CMY9nb654AaABAg,RDO5VsziiIA,@sorokaye6067,UCcSwlNsyRkGs1Ab-2MVBU2Q,"Why don't you use your talent to ask hamas to send the hostages back, or ask Egypt to open the border for you or ask the UN to give you the food from their warehouses or ask hamas, the government who you voted into power and you support, to protect their people that they are responsible for?",,
5750,5750,Ugzy_xkMVbH7MxDEtY54AaABAg,RDO5VsziiIA,@Arsheen7369,UCeoSuMMVfd7CisKj0E1a-Wg,May Allah almighty shower hiss countless blessings upon you,,
5751,5751,UgwhuRH5HW_9BdSbNk94AaABAg,RDO5VsziiIA,@sultankhankhan4685,UCUHy3xgvx6unYfQdLyGD7gg,YA ALLAH PALESTINE KE MUSALMAANO KI MADDAT FARMA AAMEEN FROM ALIGARH INDIA,,
5752,5752,UgzX79gCbOgJKZza_jB4AaABAg,RDO5VsziiIA,@mashariqueahmad2652,UCq_SrQ6MOboaUkonW4l9-Mw,"Nothing more,  just only, salute your courage!! 
May Allah Keep you safe!!",,
5753,5753,UgwNU3s2ALw0JPxoY1J4AaABAg,RDO5VsziiIA,@romarose,UCepbS2jJ2Ws8s625P_rV1vA,They said you didn't have internet... How are these videos coming out?,,
5754,5754,UgyUb5PsaNgU85xhTYp4AaABAg,RDO5VsziiIA,@hifsulrahman7288,UCJBKg0ukyOX3VYB12izBsRQ,May Allah bless u,,
5755,5755,Ugz9mGuZ7xrOj4OFzpJ4AaABAg,RDO5VsziiIA,@user-cp1td6dc8v,UCV3U-RRymVm1h3o74QuTsIg,"Palestine protest in the comment 
 Free palistine
Takbeer allah wakbar",,
5756,5756,Ugyn-RcGPLsV7QtLgB94AaABAg,RDO5VsziiIA,@syedzafarhussainnaqvi5203,UCiz3YbzgkpWHNqNFRvSgMvg,Keep smiling Bisan for everyone . We are praying g for you all in Palestine  ,,
5757,5757,UgzuO0mxF08q-4TH8qx4AaABAg,RDO5VsziiIA,@Agape122,UCBvk6LNMUpJWnGnUtS59qOw, why aren't we in the rest of the world not takimg refugees? Every country should contribute I don't understand why surronding countries or western countries are not helping,,
5758,5758,UgxADGYkTlMQr_iGCIR4AaABAg,RDO5VsziiIA,@AbdulJabbar-zq3vx,UCumEN0lkoLoBhVJuVMgko8w,All Muslim direct your donation to Gazan Muslim Ameen inshallah.,,
5759,5759,Ugx182Xw0Y3Ah2ANcbN4AaABAg,RDO5VsziiIA,@Elissathegoat,UCO6EwR31YYDilUaPtlLLSdg,"Allah, may you grant her and the people of Palestine Jannah. Im so happy for the boy and my prayers are with the people of Palestine . Ik its rlly hard, its almost SIMILAR to what the Americans did to us from the 90s-2000s. Infact, we still have power outages and cold water to this day. But ik you guys dint have none if these necessities, but may Allah help you",,
5760,5760,UgxB2uepoPOK4hk-qIJ4AaABAg,RDO5VsziiIA,@shabaanj8413,UCm4NvLljMwjGIHB9WpDFI-A,God be with palastine,,
5761,5761,UgzeBQA1um7QLJlOSs94AaABAg,RDO5VsziiIA,@jjjoannides9392,UCJu71OzqwFmv_XRm5TskWpg,Beautiful children should not be used as pawns for war mongers,,
5762,5762,Ugw01D1PLmew42xOWAV4AaABAg,RDO5VsziiIA,@user-hidai-qqybh,UC_tjhAb1QGnBSVJ33h1vYpw,Palestinians are one of the strongest humans ever. Not to mention how grateful and positive they are. But so sad we're losing them and can't do anything. ,,
5763,5763,UgzwATlHhX91WYxNL1t4AaABAg,RDO5VsziiIA,@nazneenahm,UCmbq271ChSdO-SM0Yyryzcw,"May Allah protect you and all other people in Palestine. Do wear a taweez of Ayatal Kursi on you. When life throws immense hardship on you,  only Allah can help you",,
5764,5764,UgwnCDAXz_BTn0LbZnF4AaABAg,RDO5VsziiIA,@nurizzahalmi7257,UCb72fjAHv1HwYChW2cqYl5g,seeing the kid smiling and running happily because he managed to get bread and water makes me smile automatically....but it aches my heart too,,
5765,5765,UgwWyVvtrcN1a4p1sol4AaABAg,RDO5VsziiIA,@fadyramaihi1975,UCNGNTvhyHexvU1x1yLIdu-A,Subhanallah inshallah yous all will prevail and have peace in Gaza ameen we all pray for you all ,,
5766,5766,UgzuQLvRZMzRhNm6gzB4AaABAg,RDO5VsziiIA,@Lionden-fn1ss,UC-77i7uY17GrdoD4dxlA_7g,"Her lips are so dry from dehydration, God bless the people of Gaza ",,
5767,5767,UgwUUlL1-6LVw0DVG6p4AaABAg,RDO5VsziiIA,@mbadi5735,UCjA0WgUMM8NunJSKElsNpoQ,"If this brave girl is still alive by the end of this all, she needs to be recognized at an international level for her bringing ground reality to the world to see.",,
5768,5768,Ugza7-cIIKDSl9T6mHl4AaABAg,RDO5VsziiIA,@deathangel8780,UC21d7xMajx5ambyA1JfLtaQ,One Day Philistine Will Be Free Inshahallah freephilistineAnd Keep Boycotting Products Of Israel And Whoever's Supporting Israel Genocide boycottIsrael Keep Praying For Our Brothers And Sisters And Children In Gaza May Allah Protect Them And Grant High Level Of Paradise To The Martyrs Inna Lillahi Wa Ina Ilaihe Rajiun,,
5769,5769,UgxZKRc2DbSS4muTnyl4AaABAg,RDO5VsziiIA,@arashsadegh1053,UCqlpF4eWL6qnWq1pXGCpf0g,"I sympathize with you from the bottom of my heart. 
I send greetings from Iran to the martyrs of Gaza and the martyrs of the Palestinian resistance. Iran will always support Palestine and resistance.
",,
5770,5770,UgyUfQYzRPBRZCn812d4AaABAg,RDO5VsziiIA,@gulbaharince7717,UC61w1RTpjgKxRdjszkYyVrg,Palestine will be free Long live Gaza,,
5771,5771,Ugyr-XxM-YCD6sJF_l14AaABAg,RDO5VsziiIA,@badburrito-ti5wr,UCHAo94dagQxO3q4GeB9-t_w,"These children are dead thanks to Joe BIden, Kamela Harris and the 81 million who voted for him. You are responsible for this.",,
5772,5772,UgyDGrxmvNragp6w6lN4AaABAg,RDO5VsziiIA,@user-tf4vt9jh1c,UCxhI0xK7gNwFJWk0sGFI6gw,I prey she is still alive top this genocide,,
5773,5773,UgxMAPWklt6DI5xjNq54AaABAg,l-kv2IANTcg,@user-il7gb8kd5q,UCEyrvx_gJc6ypH60NvH-z7w,So wen ur plan was ready why war,,
5774,5774,UgxO25tEH1Olx6xw5QZ4AaABAg,l-kv2IANTcg,@cgk2456,UC33uPI6OeNfJLrnVJYzqTcw,"Nonsense... gaza should be under Israel control.. gaza should be a ooen ground...
For Israeli kids, a  play ground..
Philistine govt. don't deserve gaza... if the want they should earn it.. not just that they should be capable of retaining it by protecting, managing it...
America is wrong ng here.. if gaza is goven to Philippine then same thing will happen, hamas will return to occupy underground tunnels..",,
5775,5775,UgxiZ0OrxoPyVnA6pUN4AaABAg,l-kv2IANTcg,@vidyasagarmishravvpsplotti7030,UCzCtvkJb_831-CYjdE8DbbA,only fake news,,
5776,5776,UgzDgKrTPFerqTn1-uh4AaABAg,l-kv2IANTcg,@manindrakar2811,UCHyXAv9_-83F0rINm36oS3w,Very nice speach.,,
5777,5777,UgyvIvXDbaVGazue1sR4AaABAg,l-kv2IANTcg,@Binaykumar-or5wt,UCW1BepAbO580ENauT_HHf0Q,Israel ka shashan pure philistine par hona chahiye,,
5778,5778,UgyocL6U6Sl9KA8Uw7l4AaABAg,l-kv2IANTcg,@bishnuprasaddash5525,UCutidB0RUd3FM5fXUjGn9Zg,No gaja should be under Israel completely,,
5779,5779,UgykaZC_iwNwkhxQkQ94AaABAg,l-kv2IANTcg,@malekulashterpatanwala928,UCInSDVfT890SyIBlvt973-g,First complete the war the plan everything. Bhais pani mei hai ye log bahar sauda kar rahe haii,,
5780,5780,UgwVl9TGrPPV88WjQBB4AaABAg,l-kv2IANTcg,@viththalpatil5795,UCDTj186ULHEeM9ckmfD-n6Q,Manipur par Rote raho Kamino...Jai shree Ram,,
5781,5781,UgwJR-AxSdIFn6vMyA14AaABAg,l-kv2IANTcg,@saghirkhan6706,UC_eqX8_grC0xnqWa1F3qPWQ,Hamas ki  govt.  is  already  elected govt .,,
5782,5782,UgzvlRPCdtryw4XdBlZ4AaABAg,l-kv2IANTcg,@PavanKumar-pp5ry,UCE_0Bx6NAa9QKNlatoVk20g,Muslims r not fit for democracy,,
5783,5783,UgyYA9vWiY5p1EcTALN4AaABAg,l-kv2IANTcg,@arungupta4296,UCVhplzdKeDkR0aDAWF7O1SQ,Ye faisla future ka cancer banega....America to chahta hai war hoti rhe hathiyar bikta rhe.....,,
5784,5784,UgxrBOO4VKhhIZXBAZB4AaABAg,l-kv2IANTcg,@collegecompany2554,UCXhY819HO7mz9InN8Puz2VA,Gaza should be acquired by Isreal.Then only  Terrorists think twice before attacking.,,
5785,5785,UgzYpKdHdzXvkJecJXJ4AaABAg,l-kv2IANTcg,@harijayswal9720,UC9SlubGR4pqmbkj_uNOzYrA,Wrong decision... Gaza and west Bank must be under Israel's Control,,
5786,5786,UgxyNPQNH18xCmrVLjt4AaABAg,l-kv2IANTcg,@whitemischief007,UCC5U19SlBQbfvXOykr6OxPQ,57 countries kidhar giya,,
5787,5787,UgwQVe09emFzSK7wnBF4AaABAg,l-kv2IANTcg,@BabuKarmakar-qo4dk,UCqYGUGt3RYPVB6TTO1E9MnA,America wala software,,
5788,5788,UgypxL5PnwzHXRu1pbd4AaABAg,l-kv2IANTcg,@ahimsaself-defenseinternat76,UCdcN1S6Rl28wRAIpl8Nolpg,"YE HARAMI, DIVIDE AND RULE GAME KHEL RAHAHE !",,
5789,5789,Ugx8gqZrYKbICTMw7bp4AaABAg,l-kv2IANTcg,@farooqmemon8515,UCsrpfTGXVvw076nFyfrb50g,"Free palastin ,,",,
5790,5790,Ugzu_skoow38kGRX0SF4AaABAg,l-kv2IANTcg,@thomaswilson1970,UCqoXYMTQu3XVDZ8EMpnsWJw,Americans are playing smart... they are supporting Israel... but doesn't want Israel to takeover Gaza... as they know very well Israel will become more powerful if they have more access to the coastline... Hamaz started the terror attack on Israel... Israel replied in form of war... If Israel takes over Gaza... then in that case Gaza should be controlled by Israel.,,
5791,5791,UgzMEQyk27dN5V426Ct4AaABAg,AEnNIuldS3E,@christopherknott2182,UCRTGmyh0mLNdRHDQqAZAPmA,Tell Hamas to surrender.,,
5792,5792,UgzudIEVJvVlEeE2a0N4AaABAg,AEnNIuldS3E,@samial-shaheri2726,UCdSUQY6IqU6EbH6r97J6oIg,12 MILLIONs of people in Yemen are without food and water and other health services. A disaster that Arabs created under the watch of UN and supported by the West and South Africa too. Hypocrisy is a real thing in this world,,
5793,5793,Ugw_XLG_EDIUOXyabfp4AaABAg,AEnNIuldS3E,@germannomorosa7719,UCkptP2DVAfevNc9twzRYT9g,"Ms lady did you watch video s what hamas did in oct 7 attack by hamas.......?????? 
Just wandering your talking now 
You did not see what hamas did...open your eyes.....",,
5794,5794,Ugzacq_C16PpunahbS14AaABAg,AEnNIuldS3E,@lanpe4183,UCqKCAeC08gjMPsMYvgpxbdQ,Poor people dying,,
5795,5795,UgxguIBAZQiIU7zsK494AaABAg,AEnNIuldS3E,@tomektalk4671,UCuP3MkdNhc1qkNfP5xPZhrQ,It not genocide.  Stop siding with terrorists.,,
5796,5796,Ugz8Ztfw2JdhEo7VqQJ4AaABAg,AEnNIuldS3E,@littleshyboy27,UCErjBbQd18KMlCS_Bjr9j3Q,what happening in Gaza is morethan Holocaust,,
5797,5797,UgzXwCQWWQyZw0SV0X94AaABAg,AEnNIuldS3E,@maherbader,UCS1QC2gJ8pnPQjoj9ZDeKEw,All countries should break ties with Israel for what it is doing in Gaza,,
5798,5798,UgyLoW43IjbVF6W_Sc54AaABAg,AEnNIuldS3E,@williamwood3918,UCQlAfs72-A3rTtuaNgp0pLQ,Sucks to be Hamas or Hasbulla,,
5799,5799,UgyVaKK4lSBAKYZ6R_h4AaABAg,AEnNIuldS3E,@MrBlackCanvas,UC-ptrc9tu8xXJWnaRu5Qhjg,Thank you South Africa ,,
5800,5800,UgxIwSSCOx-sM_5aNXZ4AaABAg,AEnNIuldS3E,@maherabuyabes1658,UCoKxXJkzX0UJqbACwRo3m0A,Hope people stop saying the atrocities and stop it immediately so the innocent people be saved from this horrible nightmare,,
5801,5801,UgwIf2JJm_Mp6pY8AZ54AaABAg,AEnNIuldS3E,@LeonieRomanes,UCPUQ_IhvUoBwVAyORJ2w22w,How can a nation call itself Christian and send money and weapons to a state that bombs civilians. These African nations put the west to shame.,,
5802,5802,UgzcVhxcKaNir3XsnPN4AaABAg.9wuDvJPRiCV9x9XS_67GNc,AEnNIuldS3E,@YehNo,,likeaburningstarfrom who?,,
5803,5803,Ugx0buZgE_mDgBBg4aR4AaABAg,AEnNIuldS3E,@KashoneKash,UCkFDde1ifJ5QwmhfXknXH2g,All should send forces ti stop this ethnic cleansing in palistian,,
5804,5804,Ugy6ktMsaNj8ckOQHoV4AaABAg,AEnNIuldS3E,@johnmacdonald-bb2zj,UC-xWcwu2jpq2ZvJ5NBQLG1w,This poor foolish woman is another one who follows the lies of the media .... then decides to react on the lies she's just heard and believed .... this is not acceptable. ,,
5805,5805,Ugy0HFW29YnMsJyQr0J4AaABAg,AEnNIuldS3E,@mig-cm5to,UCIF9kc0TpeRx9Nu_zJIHLUw,Correct,,
5806,5806,UgwZ7wpK5V4geZM2mlp4AaABAg,AEnNIuldS3E,@gabrielagarcia1234,UCl_2qyW7eQ1NLILpGNNmsZg,ceasefirenow !!! No more holocaust!!!,,
5807,5807,Ugw5mEbE0HjYUTwMSc54AaABAg,AEnNIuldS3E,@sunflowerlover5640,UCWH4gBHw8VWt_COJJOE9W2w,Why isn the Middle East standing up? Why is it only the West?,,
5808,5808,UgxuYMFld78psXWSs8F4AaABAg,AEnNIuldS3E,@user-ul9is6nn1v,UCKC2Ktyo92k9AoRTAkFwBXw,South Africa is a great nation!,,
5809,5809,Ugw6K8GlQrImSVzr1_F4AaABAg,AEnNIuldS3E,@VishalinVandiar,UC8QsqCLWqab1PejleL8zBcQ,Proudly south African,,
5810,5810,UgywObwb-WaQ6G2ACCV4AaABAg,AEnNIuldS3E,@milly789,UCP3gTa6-QwN_KgcUozixopA,"Its sad that the only african countries that will condemn israel is algeria and south africa, when israel openly supported the appartied.",,
5811,5811,UgxuH6QqQs1FKcBV0-h4AaABAg,AEnNIuldS3E,@Dawn-di1qs,UCBDmZWIsNa4v3CXGqQj7eLQ,why are so many south African farmers being murdered for the last 5 years ? where is the OUTRAGE ?,,
5812,5812,UgwEDE5LcaEezzoMXmV4AaABAg,AEnNIuldS3E,@cdean2789,UC2Pyaj-w9-XgWJmdBc8AWQA,"Respect. 
Free Palestine ",,
5813,5813,Ugzx28N3Yf3HbxdBRtd4AaABAg,AEnNIuldS3E,@user-ef9uw2wu6b,UCCabJL4aiiisqzgC8AtIZPQ,"America should be held as responsible, it's their bombs and Ben Gvir was handing out military weapons to Israeli settlers supplied by the US. GENOCIDE made possible by American weapons.",,
5814,5814,UgwOnYVCRBk3heohQYJ4AaABAg,AEnNIuldS3E,@turaumuro-dq1ll,UCn6WT27QY3FER3xvBTGAdng,All these people are talking and not doing anything about it. Majority of the world's population is very capable of doing something about it but just can't afford travel or physical support since meeting basic human needs is a tight stretch. But we can spread the word and pray for our brothers and sisters in Palestine. Hasboon ALLAH WAANEIMAL WAKEEL,,
